overall_accuracy,phoneme_mismatch_rate,accuracy_by_tag.greeting,accuracy_by_tag.food,accuracy_by_tag.travel,accuracy_by_tag.shopping,accuracy_by_tag.office,accuracy_by_modality.text,accuracy_by_modality.audio,accuracy_by_modality.speech,pronunciation_errors.ق,pronunciation_errors.ج,label
0.686887205361103,0.270324537447927,0.120284165689843,0.745761527755898,0.677032970316152,0.685461870588577,0.692186989477886,0.760605179566533,0.707832255335051,0.662261539831201,q,j,Pearl Seeker
0.622066756662184,0.343230134844639,0.154524800146707,0.724064730457605,0.636565828001084,0.654344804860404,0.804335356189495,0.636287669539125,0.705032676733412,0.741809252344487,q,j,Reef Explorer
0.521375384618949,0.313462443925781,0.151312556740273,0.888878062571274,0.745063694015977,0.841797764932547,0.765067962646879,0.608682506570964,0.726630275118805,0.790280668441332,q,j,Reef Explorer
0.620322364029266,0.363837771885358,0.276841292669682,0.66842393158468,0.663613451972468,0.783294296655298,0.723308540942012,0.767972260573344,0.780004624679602,0.670684275860544,q,j,Pearl Seeker
0.547374111794896,0.456105103048772,0.864522863702736,0.154961207109627,0.784747650729753,0.833509979858294,0.719107062766934,0.724771864935315,0.690353535747446,0.717321692635095,q,ch,Pearl Seeker
0.533602841548973,0.447374748988836,0.743347960018155,0.272559415508646,0.719142911104032,0.704727717209267,0.828394300088653,0.721418807217756,0.709339482542814,0.646389419223195,q,ch,Pearl Seeker
0.578181199181103,0.418895267037235,0.897557104042978,0.199353371771834,0.727287950511347,0.839028910809519,0.780863753620859,0.685639922985123,0.743519553131635,0.738487230264874,q,ch,Reef Explorer
0.698251198740438,0.325678857890825,0.844867763425748,0.120821929876833,0.815677383401282,0.754832133311961,0.715883873797797,0.617131649919286,0.778838174932824,0.638373464943749,q,ch,Reef Explorer
0.564674312423104,0.345331280445398,0.713884768549219,0.170999261166387,0.803811958181654,0.713522512718443,0.860071301564472,0.646742416382087,0.708002382920902,0.776015817512292,q,ch,Reef Explorer
0.630175473809439,0.406591557310267,0.76660038261164,0.164866750623075,0.833897391039638,0.898827872244234,0.832367837969876,0.711556683474005,0.746130102047849,0.693041122456744,q,ch,Pearl Seeker
0.512028468520157,0.412459363175582,0.735060588471532,0.291525056901076,0.838000978164133,0.740186737731811,0.807165536894616,0.619335289929344,0.690074187251637,0.751232665779049,q,ch,Open Sea Navigator
0.569514304847796,0.432982344897444,0.885435563895891,0.259089992157946,0.746928416371091,0.779863183161862,0.730483202666084,0.798496700431675,0.785400193584859,0.707991426056112,q,ch,Pearl Seeker
0.668406658875284,0.404191595454408,0.717824886423203,0.224717137600552,0.851054084099362,0.725542696727047,0.865213526050506,0.756405617534077,0.741748939548595,0.607232076104952,q,ch,Pearl Seeker
0.560625671189066,0.352622513982169,0.717528549352768,0.172027281494304,0.887391564606213,0.810760448142475,0.761104862131605,0.679396303414857,0.689440508100967,0.720118866672123,q,ch,Open Sea Navigator
0.6031358855393,0.483878394642883,0.898431602964663,0.199392696581166,0.870284991549019,0.741702102871467,0.886119042928783,0.623273279577095,0.763489941698238,0.676124658695316,q,ch,Reef Explorer
0.675594864089014,0.47361133802149,0.858006087261412,0.261185080023524,0.760935827819608,0.71618385661025,0.780596035753032,0.634704902997302,0.738990217780492,0.669219945307557,q,ch,Reef Explorer
0.695122040171983,0.428194415469066,0.72650493454837,0.264496112726872,0.872402896454525,0.884551438102679,0.797412383763787,0.721250587550196,0.752961960180599,0.634967725452083,q,ch,Pearl Seeker
0.600513215292688,0.379732605554463,0.773506884458306,0.12927479843245,0.713634461877099,0.705162381389897,0.727033257830965,0.792623022317835,0.709905907179003,0.793164432230644,q,ch,Pearl Seeker
0.586499575666026,0.362363226617052,0.787902337726582,0.201228372568049,0.721132936852349,0.828165262938041,0.74320763650192,0.723917590979566,0.730040218479631,0.63040497062573,q,ch,Pearl Seeker
0.512269925422134,0.456152317213688,0.711632759101095,0.191960084753864,0.898973263433954,0.711556112199273,0.839007045771711,0.796735785052683,0.647836020843185,0.628449873737439,q,ch,Pearl Seeker
0.524276987884486,0.360655029513519,0.838432268338826,0.120209162202129,0.712458359626012,0.801884425629958,0.899339370770595,0.762794053901204,0.723043887646202,0.661250724157322,q,ch,Pearl Seeker
0.624779167258328,0.40540829278233,0.72614207534804,0.185216676778074,0.877320843048093,0.789956929764265,0.738924502364153,0.673551870175458,0.682825950505785,0.765507579113375,q,ch,Open Sea Navigator
0.64672287611228,0.453860978728268,0.783230799635952,0.102206252885729,0.796268830327065,0.703838455364611,0.751962641749007,0.752057964624427,0.6274219411458,0.707062026290518,q,ch,Pearl Seeker
0.543040374403448,0.302424154928779,0.895174750982011,0.148240291519908,0.860307422376598,0.891915328864207,0.797570808785272,0.621947239735501,0.709591897794739,0.690875466911992,q,ch,Reef Explorer
0.668871416547923,0.319616516156849,0.730009732938797,0.197648227404356,0.764935185378012,0.84747141547756,0.795203625873753,0.675177657029154,0.678895255714007,0.691889353681197,q,ch,Pearl Seeker
0.657003308767411,0.478416937788047,0.857380677251059,0.291066937300786,0.763081379149603,0.837626941217308,0.787520624811078,0.65093412440921,0.768174315885185,0.607685269792465,q,ch,Reef Explorer
0.680352398427085,0.392295492924947,0.831870784441157,0.227440295361656,0.879023548141307,0.827333936433441,0.822786716952012,0.613330408112138,0.703681604389041,0.630033800163408,q,ch,Reef Explorer
0.647486753744297,0.402444384162535,0.708334580120477,0.236045555841671,0.716958403209161,0.843264677612536,0.714416867199735,0.614251345553052,0.602421695046978,0.791300279659896,q,ch,Open Sea Navigator
0.647501671891801,0.370650281700413,0.76994064594917,0.159307116257531,0.854930706236236,0.832274122214083,0.737039113573494,0.634821867066817,0.61967912994268,0.732060543940268,q,ch,Open Sea Navigator
0.652874532444347,0.353009285665001,0.716434333495285,0.104188992206183,0.893572006969006,0.759088955495484,0.853844629567627,0.724932713770853,0.676387927930579,0.641137452439111,q,ch,Pearl Seeker
0.524277283631881,0.423002593607773,0.828780850708226,0.254926756127558,0.806060426649832,0.708390244686327,0.893697755518877,0.759742838330915,0.658564407340193,0.79599406587177,q,ch,Pearl Seeker
0.620376317927264,0.416484531641449,0.862353957618028,0.249614635885906,0.831295721466301,0.72561914927324,0.7676535011989,0.78561672806521,0.64492312236877,0.674433404767503,q,ch,Pearl Seeker
0.586415376588839,0.38788099793889,0.888615167548942,0.222587916498905,0.748138542366501,0.724300275260184,0.739494097971987,0.777384980041854,0.729162162531041,0.657181357847832,q,ch,Pearl Seeker
0.663189387793723,0.472273999272687,0.883785306727911,0.269302867738056,0.750448204034672,0.851008385749256,0.792107899454828,0.768399710578012,0.745698135432323,0.755289489299945,q,ch,Pearl Seeker
0.631232367536214,0.335485753893941,0.896933947904902,0.209005383779388,0.887477613299424,0.708634747159402,0.732962963145887,0.626345754690912,0.745195981997059,0.763557065971389,q,ch,Reef Explorer
0.542702273262134,0.401170538590366,0.84656030895325,0.26814060560224,0.80844744109837,0.818069538091755,0.801672109383256,0.659509690263764,0.713004398571803,0.737777060410018,q,ch,Reef Explorer
0.674664583172162,0.42725827079585,0.732014326990915,0.252224307408632,0.792311494883958,0.701866323965419,0.749335772904325,0.745292343022601,0.798361990269873,0.619835619917443,q,ch,Pearl Seeker
0.580298863172258,0.460014193739832,0.811016989860457,0.14080712692578,0.846614259205935,0.823197090052036,0.737604946923083,0.671076913737148,0.75675835689708,0.710845302826403,q,ch,Reef Explorer
0.501045922708583,0.452198152005619,0.849146756546247,0.107062270988048,0.740496112033047,0.891614696023876,0.773588150260417,0.665386323267616,0.629777610066489,0.661120843098043,q,ch,Pearl Seeker
0.67533015236564,0.499266867525449,0.789722126190909,0.17366190610137,0.844414187640547,0.877239156093015,0.818608866837357,0.678305139635566,0.682524368169725,0.739123629299361,q,ch,Open Sea Navigator
0.500643652720856,0.423917867491968,0.858839466255417,0.171098602088272,0.718598127964626,0.817640453389678,0.796194577977225,0.728465105181046,0.612970718896594,0.715996757485626,q,ch,Pearl Seeker
0.612296917591905,0.412132018883234,0.835293587445273,0.220697533319291,0.860997799936154,0.753964144025643,0.865009882036012,0.699651136452691,0.615411655826866,0.611710185848796,q,ch,Pearl Seeker
0.566847663739212,0.456979395422294,0.857722992934481,0.241536186948183,0.803453811288322,0.788039799591098,0.729490505341257,0.665638550721862,0.686803873234775,0.617720085935923,q,ch,Pearl Seeker
0.544122390542242,0.419645058812748,0.89966950227859,0.247132622847838,0.886622666268712,0.828513039907038,0.784249610658814,0.727235472941647,0.757130323616047,0.623667238184677,q,ch,Pearl Seeker
0.581980977939258,0.467960457127123,0.814374454245437,0.176766590386609,0.81755387217244,0.736895250626728,0.772447088330458,0.666902257748386,0.605239341706413,0.604838352778271,q,ch,Pearl Seeker
0.666339408735155,0.354614161994562,0.759745114717755,0.203615753247763,0.888135849023068,0.751859351773155,0.785931362547787,0.77454605009692,0.768386713358362,0.637220283569255,q,ch,Pearl Seeker
0.660528661959142,0.391637377347579,0.726695994483189,0.196593774417071,0.716120302751425,0.845587861394753,0.79929223047106,0.687370140523036,0.745901645730479,0.753102579798222,q,ch,Reef Explorer
0.531781633533871,0.422045029895528,0.850275017205809,0.127070816455537,0.831391031253428,0.891322924216692,0.713791603271284,0.611410944230251,0.65643741493864,0.652341136747181,q,ch,Pearl Seeker
0.5493957598144,0.481250916104207,0.754389945225726,0.149909239969901,0.851879652483593,0.789947968490108,0.855342111391036,0.613073231512877,0.697514238734677,0.606722720036657,q,ch,Pearl Seeker
0.512530640691071,0.481287490668882,0.806484136455044,0.127849074223519,0.782219120520141,0.769468665251769,0.879966669137455,0.604364679355098,0.732757937235118,0.79267888684271,q,ch,Reef Explorer
0.612033636692368,0.487364492406618,0.783758663814832,0.110451575857205,0.75203155819241,0.846164192996146,0.896259418099449,0.65130601248885,0.730834920294815,0.639619526551948,q,ch,Reef Explorer
0.613066050914322,0.392786497337667,0.821705454539293,0.294401065926307,0.769901274417364,0.722819156977587,0.730249365746987,0.645063385990247,0.65019333226806,0.770123211568228,q,ch,Open Sea Navigator
0.612244557656505,0.404678182274873,0.872027938669887,0.122953774373844,0.844562860641697,0.71353367238,0.841567019445954,0.708707643468529,0.616345069149356,0.691660128305731,q,ch,Pearl Seeker
0.596939257426009,0.333154908032655,0.869995074296132,0.289139629400056,0.833804467465822,0.792459112200121,0.782353108316902,0.730194693430191,0.709086373881381,0.612454621176377,q,ch,Pearl Seeker
0.602500529754066,0.461280723446568,0.710391315510854,0.857255639876807,0.191847975519392,0.740272756427195,0.751724166977608,0.632941270686459,0.6660430129743,0.751350301137727,q,j,Open Sea Navigator
0.603877171900788,0.340976254830143,0.875916370990306,0.874115685009201,0.275566015630408,0.747759242276308,0.790247868836198,0.796997931228175,0.754402495261998,0.605433484245112,q,j,Pearl Seeker
0.513040918252098,0.392786275362467,0.807740359590543,0.799562501606858,0.281844041172312,0.721094739991326,0.831356020944859,0.764420632120045,0.676084001501513,0.755122370185066,q,j,Pearl Seeker
0.692895330780162,0.340753291825538,0.757427591616915,0.858570883806768,0.204665926238948,0.815518673176232,0.826916483510061,0.759582831923179,0.679194094532491,0.783018013681409,q,j,Pearl Seeker
0.606605773449228,0.33159096456707,0.858652270087651,0.763352335413505,0.23917982363376,0.871435851399751,0.881228650953153,0.655380897475562,0.796704294543045,0.628142305609752,q,j,Reef Explorer
0.540403133680498,0.336844967847605,0.830858510464992,0.730420856644455,0.278797942001574,0.78806468367367,0.82305960501396,0.616692816997877,0.776483273681468,0.760720707088307,q,j,Reef Explorer
0.601041354715328,0.493425323051834,0.8968220638073,0.833583999760725,0.18355219585502,0.826934254650788,0.733190979059157,0.776385551660929,0.685497937584123,0.632446681156496,q,j,Pearl Seeker
0.502521503995152,0.411951136727677,0.843870724473832,0.87805161060356,0.205479924424535,0.715881316928606,0.846299298068073,0.637482388819517,0.771635410631433,0.763812702772331,q,j,Reef Explorer
0.608158750997109,0.442048559724662,0.794233579786563,0.864327379542094,0.16287002263675,0.791853039434643,0.771559653065088,0.69884248945006,0.765649850487444,0.667041609474175,q,j,Reef Explorer
0.534752318627149,0.442402804066156,0.720127495704707,0.747974822551189,0.265195642541616,0.728394397952199,0.769588282316433,0.690070195781083,0.749765267392661,0.730229516976335,q,j,Reef Explorer
0.624185713495686,0.370474989321931,0.794257433479633,0.895820987603031,0.268289510616952,0.826828427659147,0.725252948312901,0.735235512415087,0.66502080308634,0.73726543933722,q,j,Pearl Seeker
0.513928229632481,0.334976287435192,0.745435911404703,0.867408225048588,0.271147451781157,0.755855217690882,0.828576382011742,0.738830114701966,0.702530950629011,0.661062135339346,q,j,Pearl Seeker
0.542528875274219,0.306637870912485,0.830632558106257,0.887660963689697,0.160789280248145,0.87424089645261,0.853212955307061,0.75768946865066,0.732996980695199,0.652057371513201,q,j,Pearl Seeker
0.681439006141166,0.434146462381167,0.722197893842696,0.789411108761285,0.212088126196088,0.792071654240385,0.872912721904534,0.709329644037558,0.676080109794082,0.795360065702132,q,j,Pearl Seeker
0.522144118665263,0.384509685662389,0.847980824153386,0.88361531043983,0.108404935034281,0.756007465910098,0.871668335359824,0.65844364609238,0.782154032328783,0.750792380719357,q,j,Reef Explorer
0.660981355368288,0.303601311120091,0.845334198414065,0.760950219077227,0.292562071414805,0.865878932971769,0.756304239682986,0.774550767913226,0.622516078082387,0.740737195492159,q,j,Pearl Seeker
0.608139695328982,0.319306894039088,0.702480807255463,0.793753593092901,0.148378765651768,0.760253052152,0.819671496859552,0.659447561541724,0.659983822301397,0.748638639746321,q,j,Open Sea Navigator
0.509628567195671,0.480578999038397,0.833560936645281,0.818644314021477,0.270452774878236,0.878460499627931,0.737066035905743,0.615793832438166,0.647902033981908,0.758915655740038,q,j,Open Sea Navigator
0.506934053345297,0.416561367016698,0.871139218767508,0.804289137808718,0.299087503238262,0.712728181857328,0.866274702877142,0.719795701635442,0.622986599411913,0.618771456964671,q,j,Pearl Seeker
0.681925363887318,0.433840052587616,0.875795780056454,0.814354470409665,0.265857359863351,0.803489270351008,0.786085482064198,0.663389317558224,0.686919192171742,0.754775931146031,q,j,Open Sea Navigator
0.620384686203026,0.478504657990969,0.821417915743751,0.826261510618398,0.188676002875838,0.818339432461265,0.840526754617103,0.647486693674961,0.702472755509158,0.62084496056167,q,j,Reef Explorer
0.576902265528963,0.397533413724253,0.890106210517241,0.820130213309671,0.230444851909095,0.848718783235312,0.801253211899041,0.726820806275266,0.614186443226755,0.650878316168369,q,j,Pearl Seeker
0.572370618641028,0.394498671001303,0.728004819510664,0.755362861558261,0.109129749100477,0.89430653818021,0.76626940142061,0.696408211622417,0.639219542547679,0.722156014215154,q,j,Open Sea Navigator
0.556136643103195,0.341398515687685,0.701101159832084,0.701532806529845,0.203314525689196,0.743813761820372,0.707344272500164,0.621605150826138,0.66777212986775,0.760517135915963,q,j,Open Sea Navigator
0.61440972867386,0.402533545191283,0.886350743886563,0.779403008247438,0.158697764641624,0.717418553359154,0.82341330322356,0.62276767869532,0.669044628560338,0.701482387743562,q,j,Open Sea Navigator
0.674844504937035,0.398709316068024,0.898563367799814,0.726297823979596,0.240451753206333,0.754946305103904,0.778915215119529,0.684365635707766,0.682204215053109,0.781522200511311,q,j,Open Sea Navigator
0.642806528893371,0.421581042818141,0.864758076844259,0.891012102296998,0.161874543572556,0.864239656510045,0.700313021038295,0.727280274036682,0.61022707628842,0.651521444066744,q,j,Pearl Seeker
0.511904940069554,0.420759090589878,0.722897527613181,0.776767776608996,0.237317982698521,0.791247301791108,0.773810604352183,0.624205000097039,0.683789558037495,0.750235609561684,q,j,Open Sea Navigator
0.514201532906651,0.316036002816381,0.888345142323785,0.833714529344583,0.170954258367197,0.835733991334513,0.772383998167573,0.718732158241708,0.602026236805549,0.727219209281909,q,j,Pearl Seeker
0.682657389515247,0.422514693668964,0.844794611093219,0.724111683280738,0.274739718693269,0.880490661457168,0.713288768871155,0.706793494509553,0.628427424758692,0.602341322146181,q,j,Pearl Seeker
0.584406852025528,0.359008141530831,0.81543997734691,0.70874781446179,0.197200098759521,0.724600659024749,0.811728479290085,0.668633470634532,0.74583469750989,0.730458329718388,q,j,Reef Explorer
0.669120872597981,0.438498565333845,0.834593324478887,0.755076234851084,0.18598621547803,0.761262699755643,0.857797031984159,0.689283903280316,0.759676068103671,0.764484474733656,q,j,Reef Explorer
0.671512467532257,0.483327047168242,0.763773363664228,0.816439749318823,0.186197044102659,0.774234484687526,0.820214833360047,0.741117172528765,0.737681003698427,0.674910577404024,q,j,Pearl Seeker
0.533372040339751,0.386105867692442,0.878019407036762,0.769175492147571,0.128518828816382,0.730891949444665,0.70508955198115,0.729164477257297,0.727380463490949,0.668120833316258,q,j,Pearl Seeker
0.51434237776953,0.381925778979046,0.835424127947002,0.821155849890538,0.162243499012679,0.772918745639508,0.743578510850998,0.797607193231118,0.690800324239223,0.737654847156048,q,j,Pearl Seeker
0.528110593515672,0.39711793993188,0.80109102358209,0.892803481423541,0.105507343973893,0.77684134259716,0.707799202514982,0.606191158183869,0.677597351989374,0.632004987292639,q,j,Pearl Seeker
0.504670419265637,0.451242722790035,0.757848954394531,0.880016636603296,0.191704601776378,0.723227792040105,0.891183765791064,0.662793343475471,0.777680734461736,0.720588575295892,q,j,Reef Explorer
0.665341471948298,0.496802632642093,0.892227097081519,0.777896378980484,0.157681087563749,0.777102380947385,0.768077420850901,0.708281521469517,0.630829008635697,0.710742297071602,q,j,Pearl Seeker
0.608340962482001,0.452380362520974,0.788088270062485,0.760466649870299,0.266729992387517,0.751866979463419,0.738924767340974,0.611529516439805,0.668489595766943,0.654049538426157,q,j,Pearl Seeker
0.693283477173281,0.411541765250009,0.816093520198739,0.727839340269139,0.169455407806102,0.788808749840441,0.825246864284213,0.69777956635849,0.680355760130865,0.79876967777994,q,j,Open Sea Navigator
0.676062952429785,0.424681191631888,0.824132095964917,0.740262421564487,0.213875472236457,0.779027548652864,0.70789190657818,0.695109207497365,0.708604916791533,0.645549947220642,q,j,Reef Explorer
0.692805769433103,0.481890922187448,0.806677325753073,0.873993831929537,0.244428647091181,0.726130468764693,0.858101958854977,0.62496416279337,0.758842132509881,0.655153513650271,q,j,Reef Explorer
0.675418116203638,0.48880841876508,0.792535121013079,0.896197475632537,0.129759193881023,0.796681487194629,0.872709504502909,0.717746304426264,0.67506598158392,0.657156711105174,q,j,Pearl Seeker
0.540644618217217,0.452359638275539,0.80225509244015,0.798465096000236,0.177308101364606,0.815455805846626,0.873115429124911,0.796147868716686,0.681516841714764,0.765503784421261,q,j,Pearl Seeker
0.652905558930944,0.414705790291115,0.740094903105681,0.721852842061924,0.291209428722387,0.870792393391084,0.78782996332675,0.769393770841412,0.778618041039083,0.612491518723814,q,j,Pearl Seeker
0.676692952597212,0.389663811073884,0.825318502218642,0.885276521346017,0.202086497800846,0.703823218885953,0.795368693663563,0.737544408486112,0.744541391539646,0.738506486307422,q,j,Pearl Seeker
0.526887025881624,0.359879117674336,0.860887441535901,0.755751974482911,0.171743105083403,0.742140992773441,0.891489603807619,0.601772657022694,0.799564171136396,0.735364259771479,q,j,Reef Explorer
0.665693859889823,0.358923879269239,0.847573903712306,0.866828919400135,0.102863055533412,0.848095226390704,0.728570057460168,0.750685584451394,0.753784556421528,0.731708103134011,q,j,Pearl Seeker
0.653223186559117,0.469184287935546,0.717720942793936,0.797525561933442,0.222720822847492,0.715529866934321,0.781508606206486,0.681421297825126,0.613201968828048,0.669764106793896,q,j,Pearl Seeker
0.522199619758263,0.461647042001844,0.714463295051588,0.89102304145834,0.289537605192894,0.804515319867349,0.759913135590775,0.615372415055233,0.700124853614084,0.75890310889815,q,j,Reef Explorer
0.64141729545334,0.310045202292795,0.780574656526528,0.759058098809589,0.74647686461121,0.114580367073581,0.756200899781743,0.760696548659377,0.785845610726371,0.681020538905513,q,ch,Pearl Seeker
0.681222200426499,0.364299140249576,0.7452057995632,0.828095208435169,0.895796223034962,0.195287397268758,0.820698619208676,0.67156281682271,0.729563489198106,0.624584135693078,q,ch,Reef Explorer
0.67773181605308,0.400616790155967,0.817172957690704,0.824956772557881,0.714355161245303,0.189869948407928,0.836523444244681,0.648386336063106,0.742790526501318,0.764506958876839,q,ch,Reef Explorer
0.660791701510504,0.410500193481578,0.728575192267882,0.855069230080627,0.754281876089343,0.20403397846215,0.799339084563589,0.656854818585503,0.626765672599939,0.725911539378347,q,ch,Open Sea Navigator
0.510866406964581,0.44972904682524,0.700026938600897,0.802225827847446,0.709370381705521,0.163517359052223,0.75523391156418,0.741395297491143,0.612537924324373,0.767867698471201,q,ch,Pearl Seeker
0.500763984531717,0.34936477384038,0.763254029945861,0.720378477613203,0.772046783760086,0.248180811230414,0.754078657276905,0.768542380432111,0.662669583517029,0.757786494355202,q,ch,Pearl Seeker
0.678374428962147,0.386763483915306,0.775463610792639,0.892815683298022,0.717857904905115,0.281988628770878,0.837403853300649,0.698762808091386,0.677529761091129,0.72654237574972,q,ch,Open Sea Navigator
0.640771418326866,0.300872653930062,0.842609210126864,0.833277082715641,0.893209501025736,0.13339061774944,0.852207558050157,0.790154541546268,0.740508100306961,0.659610441727889,q,ch,Pearl Seeker
0.521072984450171,0.456364772668987,0.709637202478659,0.772010093180196,0.891359963096857,0.228829844295183,0.80008022914204,0.686545827203941,0.691539921031859,0.641776544801033,q,ch,Pearl Seeker
0.573741434172959,0.373962651197435,0.853513525703584,0.783300886380776,0.864435977363285,0.110471004037494,0.870069600223979,0.642398810939732,0.731470696434026,0.694456360832596,q,ch,Reef Explorer
0.676031347584297,0.343148135835291,0.821550424450545,0.759060295514367,0.727320180730235,0.235562640062009,0.830327952095455,0.747719491626466,0.66312546875267,0.728966520804463,q,ch,Pearl Seeker
0.579026181522301,0.442641376656524,0.878043000527235,0.757481919293116,0.773557197551231,0.139843054978811,0.71161839041607,0.622302442464255,0.703172380542466,0.653518535345594,q,ch,Reef Explorer
0.667096045148439,0.302938677730991,0.767469109353819,0.70386552618352,0.724873679800102,0.175818809734387,0.782728534983727,0.698572916889489,0.680857949450974,0.706187535682419,q,ch,Open Sea Navigator
0.619026334981136,0.301984764225567,0.892699848177518,0.80380645602591,0.835508453491791,0.192819031890701,0.762372771583377,0.754798275630553,0.754584296375223,0.704259209530828,q,ch,Pearl Seeker
0.695202764655843,0.325110042952531,0.854031642351419,0.861431107472977,0.724041445824115,0.103389532977916,0.753116566591721,0.603510472673326,0.658661722156113,0.754628374783734,q,ch,Open Sea Navigator
0.603592105542516,0.369619118633658,0.700270725143094,0.759960105513047,0.829291748327586,0.174347858981266,0.894838888763271,0.76941216539678,0.604718992929106,0.779712120934968,q,ch,Pearl Seeker
0.656639682659725,0.456075224714196,0.779601058590901,0.760583145766639,0.713138971790873,0.191599151800714,0.74564707269874,0.649320726995605,0.69681541394204,0.749488881319339,q,ch,Open Sea Navigator
0.594761965679589,0.311568889889432,0.888544863818823,0.857037908629682,0.898265580312844,0.291557960197641,0.808896466560053,0.792553670050641,0.61512100812335,0.673136149652274,q,ch,Pearl Seeker
0.545076253601353,0.339166616826854,0.824482728313199,0.856264371149461,0.815659679884072,0.128160589778535,0.729392541917642,0.762224753986694,0.727190941432746,0.677633141225399,q,ch,Pearl Seeker
0.634826059107213,0.351980995848567,0.883497168626398,0.758100901134284,0.793997653631587,0.169038441698842,0.878028227479203,0.741544270053506,0.612440645232941,0.629460608855794,q,ch,Pearl Seeker
0.501568318154383,0.426184358045833,0.726854970180455,0.891586824211354,0.805931944789124,0.189534685082084,0.748378658822578,0.700120714230942,0.735924066547022,0.615247843594713,q,ch,Pearl Seeker
0.554940763009578,0.461393098176799,0.809315428406459,0.786563200441894,0.708779988528601,0.191932974080532,0.733149955964031,0.689108327748378,0.641837093081586,0.609995805731936,q,ch,Pearl Seeker
0.668729932810365,0.496238505832823,0.870756984340933,0.748395426063409,0.89212539510264,0.258628574799348,0.739385140890686,0.790285962072367,0.79896385879319,0.74234456114921,q,ch,Pearl Seeker
0.696228746358364,0.413907955913421,0.787399177133124,0.818712187075757,0.714616312405403,0.151908356635218,0.824468652923449,0.796235567352459,0.638021529956746,0.758519023257677,q,ch,Pearl Seeker
0.681579758755924,0.488740318564044,0.804291927744294,0.895461581598301,0.851462041426888,0.292027120881089,0.732334287247392,0.695380021293594,0.743666235074401,0.649468063163817,q,ch,Reef Explorer
0.628123036709777,0.433320095809324,0.813017062490551,0.854325382195722,0.799779132907188,0.132539948761713,0.702420623355222,0.601807693815858,0.671405868794002,0.785238813686356,q,ch,Open Sea Navigator
0.545735355920722,0.426872737774337,0.76433399793191,0.869608417920297,0.845772288453989,0.144415174138664,0.719079855462642,0.685740404197287,0.605833952729053,0.696178029320602,q,ch,Pearl Seeker
0.632486802340214,0.32370052471963,0.779567325100431,0.88390620493121,0.898651003084593,0.157776987781833,0.708982259799123,0.752201584699078,0.674344813280469,0.678491637245896,q,ch,Pearl Seeker
0.650852994669405,0.483685286429082,0.815424517207664,0.771424231860101,0.857509817171756,0.29018571890051,0.75020027665246,0.712814805766704,0.671715692304975,0.731326214741575,q,ch,Pearl Seeker
0.548079782578701,0.338318589146965,0.720360736589907,0.801191581546986,0.744170556592602,0.283647817335087,0.707785992665133,0.607203763658285,0.635044354421166,0.7733540709012,q,ch,Open Sea Navigator
0.556495748795405,0.490091834115059,0.787322837953753,0.816017766933891,0.803339677045254,0.216324458597839,0.851755250751465,0.656499213194571,0.670610078320061,0.77881886050665,q,ch,Open Sea Navigator
0.689291302630081,0.478511645497295,0.856073100601376,0.79526714666022,0.79950797042922,0.183889598791463,0.740936021811457,0.718226060651703,0.63722717955067,0.666312939813439,q,ch,Pearl Seeker
0.671006040323987,0.341415161842171,0.713801518522563,0.888156904100622,0.801384087592367,0.114231657034687,0.781882414363404,0.762175716201584,0.767165185582103,0.666438206623121,q,ch,Pearl Seeker
0.638723611494759,0.454224563170377,0.73031901496002,0.875176616703411,0.807818910547202,0.230930137373191,0.756494485274001,0.685045637087539,0.607514218079782,0.625573360244484,q,ch,Pearl Seeker
0.653109350103172,0.300002326951073,0.804502036217118,0.710926884000194,0.894615632594467,0.183313165696458,0.745225066249934,0.660839743927256,0.660788502451006,0.64608333242347,q,ch,Pearl Seeker
0.500294764417262,0.445868958817599,0.744858696657009,0.832609438360685,0.848379265391743,0.293369099959857,0.869685075818105,0.684525839402722,0.660586181128086,0.665059026804606,q,ch,Pearl Seeker
0.642524266619703,0.463355893301127,0.774188201631553,0.88038803934983,0.861338703938948,0.136322793551321,0.896971680552495,0.750849651936416,0.678639040205584,0.718127566798928,q,ch,Pearl Seeker
0.632202850849464,0.315691163263425,0.841864165694522,0.733464260800212,0.856126343485111,0.208899391820773,0.816754556102822,0.790444357139519,0.608484459641378,0.653065227511093,q,ch,Pearl Seeker
0.620310775859965,0.359311982441186,0.851801056504386,0.720503192813295,0.802770892841354,0.242884832814248,0.801778111118211,0.673856154043108,0.786584972513934,0.765501263974644,q,ch,Reef Explorer
0.639441876381927,0.442865327147,0.884198904219315,0.838919085450657,0.845796212331163,0.192343228762624,0.872338180757469,0.654814317868438,0.761414180773341,0.639048120591298,q,ch,Reef Explorer
0.569068390448978,0.367122090853969,0.871307444749585,0.840233972318052,0.845411352323078,0.295705093677828,0.812414558880514,0.789418133421704,0.699251750576472,0.676103541973979,q,ch,Pearl Seeker
0.532607067386318,0.457241130452212,0.776871007704827,0.705038682791846,0.867799465543602,0.246888786415118,0.702283596690815,0.74073995592581,0.794051421945212,0.687532265629641,q,ch,Pearl Seeker
0.546994680999191,0.440974202008676,0.809286063215569,0.893407055051229,0.710333744331592,0.263425628403117,0.800959119660906,0.74369078946451,0.772528094229836,0.635851122381558,q,ch,Pearl Seeker
0.660000696352736,0.410541415143709,0.726343005715819,0.873059151781783,0.731454641635943,0.179310736397993,0.76195757184182,0.658009106392487,0.774282806838171,0.73454059884178,q,ch,Reef Explorer
